buy_date,buy_price,sell_date,sell_price
2011-01-18,22.879999,2011-01-19,20.591999100000002
2011-02-17,30.25,2011-02-18,27.225
2012-02-06,38.5,2012-02-07,34.65
2012-02-22,56.98,2012-02-28,60.191997300000004
2016-08-18,11.0,2016-08-19,9.9
2017-10-09,9.51,2017-10-13,10.179
2019-05-01,7.36,2019-05-02,6.6240000000000006
